title,production,URL,content
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Sentori pieni e vivi di prugna nera, mora e mandorle tritate. Corpo medio-pieno, tannino morbido ed un finale secco e di buona persistenza. Bevi ora.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Preciso e di estrema purità nasale questo rosso mostra note di lavanda, fiori di agapanto, ribes e lamponi. Bella la percezione agrumata che si manifesta con cedro e succo di limone. Corpo pieno, tannini di natura morbida e vellutata ed un finale compatto e solido nell'impostazione persistente ed autentica. Meglio dal 2022.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
(2020) From the vineyards that surround the Poggio alle Mura castle, this spent two years in French oak, plus a further three in bottle. It has a deep red colour, but a little paleness on the rim, then a deep and quite curranty aroma, some volatile lift, and cherry fruit beneath. In the mouth it is smooth and sweetly-fruited, there is liquorice, and again that intense raisined quality. Taut and juicy, the finish has a purity, with oak subsumed by the sweet fruit and elegance of the tannins and acidity.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Verführerische Himbeer-Beerenaromatik; linearer Bau, die Säure und die Tannine in Balance, der Abgang geschliffen und fruchtig. Perfekter Begleiter für Fleischgerichte.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Black-skinned fruit, fragrant purple-flower and baking-spice aromas mingle with a whiff of tilled soil. It's elegantly structured with youthful tension, delivering juicy Morello cherry, spiced plum, star anise and tobacco alongside fine-grained tannins and bright acidity. Drink 2021–2029. Kerin O’Keefe                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Sattes, kraftvolles Rubinrot. In der Nase leichter Anflug von Eukalyptus und feiner Minze, dann würzige Töne, im Nachhall satt nach Cassis. Breitet sich am Gaumen weit aus, spannt sich schön über die Zunge mit festem Druck, lebhaft, im Abgang dann etwas auszehrend.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
The nose is aromatic, elegant and mineral. The wine needs to be put in carafe. It reveals notes of cassis, blackberry, wild strawberry and small berries associated with touches of gray pepper, undergrowth, flowers, black olive as well as subtle hints of Zan, sweet spices, blond tobacco and a very discreet hint of almond (in the background). The palate is fruity, mineral, juicy and offers freshness, a beautiful acid frame, a good definition, finesse as well as roundness. On the palate this wine expresses notes of juicy raspberry, wild strawberry and small notes of ripe redcurrants, ripe cassis combined with hints of Zan, blond tobacco, olive tree as well as discreet hints of spices, almonds, toasted oak and an imperceptible undergrowth. Tannins are a bit firm. Good length. There are a hint of chocolate and a hint of caramelization on the finish / persistence. The finish is very slightly grainy and juicy.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Aromas of ripe plum, blue flower and a whiff of baking spice unfold in the glass. The vibrant elegant palate offers dried Marasca cherry, cranberry, star anise and a hint of toast while fine-grained tannins and fresh acidity provide support. Drink 2021–2028.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Frisches Beerenbouquet, Sandelholz- und Ledernoten; geschmeidiger Auftakt, kernig, die Tannine und die Säure gut ausbalanziert, solides Fruchtfinale, etwas holzbetont. Für Freunde eines modernen Brunello-Stils.                                    "
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Intensives, leuchtendes Rubingranat. Einladende und offene Nase mit ausgeprägten Noten nach Granatapfel, süßen Himbeeren und etwas Gewürznelken. Kerniges, dichtes Tannin, zeigt schöne Zwetschkenfrucht, öffnet sich mit gutem Druck, im Finale etwas trocknend.                                    "
