页面网址,关键词,名称,名称链接,名称ID,内容1,内容2,是否回复,回复,回复用户链接,包含短链,图片url_1,图片url_2,视频url,推文链接,发布时间,发表时间,转推数,评论数,点赞数,标签,转发的原文内容,转发的原文图片url,原文名称,原文名称ID,原文名称链接,原文时间,原文发布时间,clearn_comment,entropy_values,主题概率,主题类型
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"“We set a new benchmark and record for the entire American electric bus industry,” 

-Patrick Duan, BYD N.A. Senior Vice President

Learn More: https://en.byd.com/news-posts/american-made-all-new-byd-k8m-35-foot-electric-bus-aces-fta-bus-reliability-test/…

#electricvehicle | #technology | #technews | #ElectricForAll",CleanTechnica and 7 others,,,,,https://pbs.twimg.com/media/EwNqd8cUcAE3CzN?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1370059612112621572,"Mar 12, 2021",2021-03-11T17:10:40.000Z,23,4,78,"#electricvehicle;_x000D_
#technology;_x000D_
#technews;_x000D_
#ElectricForAll;",,,,,,,,set benchmark record entire american electric bus industry patrick duan byd senior vice president learn,3.906890595608518,"[(0, 0.010432417), (1, 0.010463037), (2, 0.010508944), (3, 0.94758767), (4, 0.010517007), (5, 0.010490906)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"“We don’t just talk about advancing women’s equality in the workplace, we lead by example

We are reaching out ; bringing women into the manufacturing sector, creating new opportunities for all”

-Stella Li, President of BYD N.A
#InternationalWomensDay #internationalwomensday2021",,,,,,https://pbs.twimg.com/media/Ev_PZ9MVEAAuE0X?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1369042816064651264,"Mar 9, 2021",2021-03-08T21:50:17.000Z,5,0,35,"#InternationalWomensDay;_x000D_
#internationalwomensday2021;",,,,,,,,don talk advancing woman equality workplace lead reaching bringing woman manufacturing sector creating opportunity stella li president byd,4.058813890331201,"[(4, 0.9559503)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Idaho's First All-Electric Refuse Trucks

The BYD 8R heavy-duty trucks each serve about 800 homes while collecting up to 18 tons of refuse.

The trucks are replacing two diesel vehicles, resulting in cleaner air and a lower carbon footprint.

Read More: https://en.byd.com/news-posts/jm-sanitation-deploys-byd-electric-refuse-trucks/…",,,,,,https://pbs.twimg.com/media/Ev6Nfa4UUAEHFIt?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1368687682906320897,"Mar 8, 2021",2021-03-07T22:19:07.000Z,48,10,142,,,,,,,,,idaho allelectric refuse truck byd heavyduty truck serve home collecting ton refuse truck replacing diesel vehicle cleaner air lower carbon footprint read,4.152391277629865,"[(5, 0.96355766)]",5
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD is proud to be a partner in @laincubator's ambitious goal to accelerate #zeroemission movement of goods and passengers throughout @CountyofLA.

Full #GreenJobs Report—https://laincubator.org/wp-content/uploads/LACI-GREEN-JOBS-REPORT.pdf…",Jobs to Move America #LocalHireNow and 4 others,,,,,https://pbs.twimg.com/media/Evu_1jeVcAQQFxK?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1367899287170867201,"Mar 6, 2021",2021-03-05T18:06:19.000Z,14,0,56,"#zeroemission;_x000D_
#GreenJobs;",,,,,,,,byd partner ambitious goal accelerate movement passenger report,3.0,"[(0, 0.018668365), (1, 0.018767102), (2, 0.018610002), (3, 0.9067222), (4, 0.0186105), (5, 0.018621856)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Looking forward to our panel discussion with @AVTA1 @ideanomicshq 

Register here: https://bit.ly/3bqOCb4",,,,,,https://pbs.twimg.com/media/Evley5AVIAA-FGY?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1367229456218161156,"Mar 4, 2021",2021-03-03T21:44:38.000Z,52,7,166,,,,,,,,,forward panel discussion register,2.0,"[(0, 0.033366073), (1, 0.83243203), (2, 0.033455666), (3, 0.0336367), (4, 0.0336458), (5, 0.03346369)]",1
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"J;M Sanitation Deploys BYD Electric Refuse Trucks

“As a small, family-owned company, we were able to make the change from diesel to the electric waste removal vehicles long before legislation mandated the change” -J;M Owner ; CEO Tim Gordon

Read More: https://en.byd.com/news-posts/jm-sanitation-deploys-byd-electric-refuse-trucks/…",,,,,,https://pbs.twimg.com/media/EvglY2QVEAUkA3m?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1366884225325039616,"Mar 3, 2021",2021-03-02T22:52:49.000Z,13,4,63,,,,,,,,,sanitation deploys byd electric refuse truck familyowned company change diesel electric waste removal vehicle legislation mandated change owner ceo tim gordon read,4.277613436819114,"[(3, 0.9636093)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Idaho's first #zeroemission 100% battery-electric refuse vehicles!

J;M is the first company in Idaho to own ; operate electric refuse trucks and now operates two of only ten in North America.

Read More: https://en.byd.com/news-posts/jm-sanitation-deploys-byd-electric-refuse-trucks/…

#jmsanitation @IdahoDEQ @cleantechnica #Idaho",,,,,,,,https://twitter.com/i/statusnone,https://twitter.com/BYDCompany/status/1366841304638836737,"Mar 3, 2021",2021-03-02T20:02:16.000Z,9,3,38,"#zeroemission;_x000D_
#jmsanitation;_x000D_
#Idaho;",,,,,,,,idaho batteryelectric refuse vehicle company idaho operate electric refuse truck operates ten north america read,3.640223928941851,"[(0, 0.94751275), (1, 0.010502319), (2, 0.010466921), (3, 0.010509334), (4, 0.010503535), (5, 0.010505166)]",0
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,Wireless charging paired with BYD's battery-electric buses is a game changer.,,是,"@WYtrades
 
@waveipt
 and 
@AVTA1",https://twitter.com/WYtrades；https://twitter.com/waveipt；https://twitter.com/AVTA1；,https://twitter.com/WYtrades；https://twitter.com/waveipt；https://twitter.com/AVTA1；,,,,https://twitter.com/BYDCompany/status/1364996269999943680,"Feb 26, 2021",2021-02-25T17:50:45.000Z,110,27,268,,,,,,,,,wireless charging paired byds batteryelectric bus game changer,3.0,"[(0, 0.018549822), (1, 0.90712285), (2, 0.018595327), (3, 0.018595818), (4, 0.018579392), (5, 0.018556733)]",1
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD North America has entered into a dealership agreement for its #materialhandling products with Ogden Forklifts

BYD forklifts charge to full in under 90 minutes and run for up to 15-plus hours.

Learn More: https://en.byd.com/news-posts/byd-announces-dealer-agreement-with-ogden-forklifts/…",,,,,,https://pbs.twimg.com/media/EvBjLB6VgAE7rjT?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1364700954868678656,"Feb 25, 2021",2021-02-24T22:17:17.000Z,13,3,58,#materialhandling;,,,,,,,,byd north america entered dealership agreement product ogden forklift byd forklift charge minute hour learn,3.640223928941852,"[(0, 0.49023148), (1, 0.010462384), (2, 0.010472745), (3, 0.010497887), (4, 0.46785754), (5, 0.010477944)]",0
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Idaho's first #zeroemission 100% battery-electric refuse vehicles!

J;M is the first company in Idaho to own ; operate electric refuse trucks and now operates two of only ten in North America.

Read More: https://en.byd.com/news-posts/jm-sanitation-deploys-byd-electric-refuse-trucks/…

#jmsanitation @IdahoDEQ @cleantechnica #Idaho","0:58
1,074 views",,,,,,,https://twitter.com/i/statusnone,https://twitter.com/BYDCompany/status/1366841304638836737,"Mar 3, 2021",2021-03-02T20:02:16.000Z,9,3,38,"#zeroemission;_x000D_
#jmsanitation;_x000D_
#Idaho;",,,,,,,,idaho batteryelectric refuse vehicle company idaho operate electric refuse truck operates ten north america read,3.640223928941851,"[(0, 0.94751424), (1, 0.010500728), (2, 0.01046692), (3, 0.010509286), (4, 0.010503531), (5, 0.010505307)]",0
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Idaho's first #zeroemission 100% battery-electric refuse vehicles!

J;M is the first company in Idaho to own ; operate electric refuse trucks and now operates two of only ten in North America.

Read More: https://en.byd.com/news-posts/jm-sanitation-deploys-byd-electric-refuse-trucks/…

#jmsanitation @IdahoDEQ @cleantechnica #Idaho","1,074 views
0:07 / 1:05",,,,,,,https://twitter.com/i/statusnone,https://twitter.com/BYDCompany/status/1366841304638836737,"Mar 3, 2021",2021-03-02T20:02:16.000Z,9,3,38,"#zeroemission;_x000D_
#jmsanitation;_x000D_
#Idaho;",,,,,,,,idaho batteryelectric refuse vehicle company idaho operate electric refuse truck operates ten north america read,3.640223928941851,"[(0, 0.94751215), (1, 0.010502529), (2, 0.010466923), (3, 0.010509598), (4, 0.010503538), (5, 0.010505288)]",0
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Bird's-eye view of BYD Coach ; Bus Manufacturing facility in Lancaster, California.

BYD is the first battery-electric bus manufacturer that has both a unionized workforce and a Community Benefits Agreement. 

Happy #NationalCaliforniaDay! #AmericanMade",,,,,,https://pbs.twimg.com/media/Eu4BttMVoAAbprF?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1364032347268542466,"Feb 23, 2021",2021-02-23T02:00:28.000Z,9,4,59,"#NationalCaliforniaDay;_x000D_
#AmericanMade;",,,,,,,,birdseye view byd coach bus manufacturing facility lancaster california byd batteryelectric bus manufacturer unionized workforce community benefit agreement happy,4.03740119765411,"[(4, 0.9580947)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Reliable.  Durable.  Hassle Free

BYD’s iron phosphate batteries run strong like propane with no toxic emissions or maintenance required.

BYD’s 100% electric forklifts let you get the job done and do good for the environment.

That deserves a toast! Happy #NationalDrinkWineDay",,,,,,https://pbs.twimg.com/media/Euij3O0UYAAFfVn?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1362519583534444546,"Feb 19, 2021",2021-02-18T21:49:17.000Z,12,2,48,#NationalDrinkWineDay;,,,,,,,,reliable durable hassle free byd iron phosphate battery strong propane toxic emission maintenance required byd electric forklift job environment deserves toast happy,4.368522527728205,"[(5, 0.9635381)]",5
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"#NewMexico Chooses BYD for Statewide Contract

Read More: https://en.byd.com/news-posts/new-mexico-selects-byd-for-statewide-contract/…",,,,,,https://pbs.twimg.com/media/Eudhl2MVoAMvlNI?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1362164841062952960,"Feb 18, 2021",2021-02-17T22:19:40.000Z,14,3,55,#NewMexico;,,,,,,,,chooses byd statewide contract read,2.321928094887362,"[(0, 0.027843643), (1, 0.027879361), (2, 0.028043924), (3, 0.02803948), (4, 0.8603351), (5, 0.027858509)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,So much #positiveenergy! Keep Building Your Dreams!!,,是,@mekkaokereke,https://twitter.com/mekkaokereke；,https://twitter.com/mekkaokereke；,,,,https://twitter.com/BYDCompany/status/1361813118322544644,"Feb 17, 2021",2021-02-16T23:02:03.000Z,0,0,2,,,,,,,,,building dream,1.0,"[(0, 0.05611904), (1, 0.056020424), (2, 0.05588074), (3, 0.055874623), (4, 0.7202634), (5, 0.055841766)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD ; @NexportO Announce Agreement for Passenger Electric Vehicles Development

This agreement heralds in a new era of BYD venturing outside China with their passenger car range, with a trusted strategic partner.

Read More: https://en.byd.com/news-posts/byd-and-nexport-announce-agreement-for-passenger-electric-vehicles-development/…

#technology #technews #tech",,,,,,https://pbs.twimg.com/media/EuOTOuiVkAAQqWr?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1361094538429796355,"Feb 15, 2021",2021-02-14T23:26:40.000Z,14,2,69,"#technology;_x000D_
#technews;_x000D_
#tech;",,,,,,,,byd agreement passenger electric vehicle development agreement herald era byd venturing china passenger car range trusted strategic partner read,3.932138039759373,"[(2, 0.9579595)]",2
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD has completed a 10-day trial operation of an autonomous driving bus at #Tokyo Haneda Airport.

The bus is BYD's first #autonomous driving bus tested ; driven in real world conditions

Read More: https://en.byd.com/news-posts/autonomous-airport-shuttle-bus-byd-helps-ana-to-build-a-smart-airport/…

#technology #technews #technologynews #electricvehicles",,,,,,https://pbs.twimg.com/media/EuIE8r4VgAMd3EP?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1360656341501501441,"Feb 14, 2021",2021-02-13T18:25:26.000Z,26,3,101,"#Tokyo;_x000D_
#autonomous;_x000D_
#technology;_x000D_
#technews;_x000D_
#technologynews;_x000D_
#electricvehicles;",,,,,,,,byd completed day trial operation autonomous driving bus haneda airport bus byds driving bus tested driven real condition read,3.8924071185928746,"[(3, 0.95812035)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,Happy New Year of the Ox!,,,,,,https://pbs.twimg.com/media/EuD_3fTUYAYxaxp?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1360368829419855873,"Feb 13, 2021",2021-02-12T23:22:58.000Z,4,5,37,,,,,,,,,happy ox,1.0,"[(0, 0.055566426), (1, 0.055566195), (2, 0.05582399), (3, 0.05631445), (4, 0.72103995), (5, 0.055689007)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD's founder and chairman, Wang Chuanfu, launched BYD with the vision of building a more sustainable world. 

His brilliant vision has come to fruition through the countless innovations ; investments into R;D. 

Happy #NationalInventorsDay",,,,,,https://pbs.twimg.com/media/Et-xZe-VIAk4ImD?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1360000667851476992,"Feb 12, 2021",2021-02-11T23:00:01.000Z,7,3,54,#NationalInventorsDay;,,,,,,,,byds founder chairman wang chuanfu launched byd vision building sustainable brilliant vision fruition countless innovation investment happy,3.969815782426811,"[(3, 0.95353425)]",3
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Fantastic $14.9 Billion transit announcement from the @canadianPM, Min. @cathmckenna, Min. Wilkinson and Mayor @doniveson that will drive the transition to #zeroemissions transit.","pm.gc.ca
New public transit investments to build strong communities, fight climate change, and create new...
Investing in public transit infrastructure shortens commute times for families, creates good middle class jobs, grows our economy, and cuts air pollution. Since 2015, the Government of Canada has...",,,,,,,,https://twitter.com/BYDCompany/status/1359694410024251394,"Feb 11, 2021",2021-02-11T02:43:03.000Z,6,2,30,#zeroemissions;,,,,,,,,fantastic billion transit announcement min min wilkinson mayor drive transition transit,3.095795255000934,"[(0, 0.0139966225), (1, 0.013946969), (2, 0.9300645), (3, 0.0139259705), (4, 0.014049168), (5, 0.014016775)]",2
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"How to wear a N95 mask

Visit our Amazon store: https://amazon.com/bydcare?maas=maas_adg_53C151E9284DEA3BCE2A02C3073A0570_afap_abs;ref_=aa_maas…

#ppe #covid19 #covid #ppemask #N95 #pandemic",,,,,,,,https://twitter.com/i/statusnone,https://twitter.com/BYDCompany/status/1359653839893262337,"Feb 11, 2021",2021-02-11T00:01:51.000Z,1,0,20,"#ppe;_x000D_
#covid19;_x000D_
#covid;_x000D_
#ppemask;_x000D_
#N95;_x000D_
#pandemic;",,,,,,,,wear mask visit amazon store,2.321928094887362,"[(0, 0.028166322), (1, 0.8591981), (2, 0.028170025), (3, 0.02838068), (4, 0.027893426), (5, 0.028191471)]",1
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD, through its partnership with Alexander Dennis Ltd. (ADL), is developing bi-directional charging technology that will allow battery-electric buses to feed energy back to the power grid.

Learn More: https://en.byd.com/news-posts/byd-gears-up-for-bus2grid-switch-on/…

#technology #tech #grid #renewableenergy #evcharging",,,,,,https://pbs.twimg.com/media/Et0ZhXKVIAQZ2ad?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1359271635702870016,"Feb 10, 2021",2021-02-09T22:43:06.000Z,22,3,69,"#technology;_x000D_
#tech;_x000D_
#grid;_x000D_
#renewableenergy;_x000D_
#evcharging;",,,,,,,,byd partnership alexander dennis adl developing bidirectional charging technology batteryelectric bus feed energy power grid learn,4.0,"[(1, 0.95058346)]",1
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"How to wear a N95 mask

Visit our Amazon store: https://amazon.com/bydcare?maas=maas_adg_53C151E9284DEA3BCE2A02C3073A0570_afap_abs;ref_=aa_maas…

#ppe #covid19 #covid #ppemask #N95 #pandemic","0:32
622 views",,,,,,,https://twitter.com/i/statusnone,https://twitter.com/BYDCompany/status/1359653839893262337,"Feb 11, 2021",2021-02-11T00:01:51.000Z,1,0,20,"#ppe;_x000D_
#covid19;_x000D_
#covid;_x000D_
#ppemask;_x000D_
#N95;_x000D_
#pandemic;",,,,,,,,wear mask visit amazon store,2.321928094887362,"[(0, 0.028166182), (1, 0.8592452), (2, 0.028169863), (3, 0.0283341), (4, 0.027893376), (5, 0.028191319)]",1
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Congratulations, Kenny! Thank you for being an avid transportation advocate. Good luck on this next chapter of your life.",,是,@_KennyUong_,https://twitter.com/_KennyUong_；,https://twitter.com/_KennyUong_；,,,,https://twitter.com/BYDCompany/status/1359256813586108416,"Feb 10, 2021",2021-02-09T21:44:12.000Z,0,1,2,,,,,,,,,congratulation kenny avid transportation advocate luck chapter life,3.0,"[(0, 0.018538525), (1, 0.018522711), (2, 0.018595038), (3, 0.01862325), (4, 0.01859805), (5, 0.90712243)]",5
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"How to wear a N95 mask

Visit our Amazon store: https://amazon.com/bydcare?maas=maas_adg_53C151E9284DEA3BCE2A02C3073A0570_afap_abs;ref_=aa_maas…

#ppe #covid19 #covid #ppemask #N95 #pandemic","622 views
0:04 / 0:35",,,,,,,https://twitter.com/i/statusnone,https://twitter.com/BYDCompany/status/1359653839893262337,"Feb 11, 2021",2021-02-11T00:01:51.000Z,1,0,20,"#ppe;_x000D_
#covid19;_x000D_
#covid;_x000D_
#ppemask;_x000D_
#N95;_x000D_
#pandemic;",,,,,,,,wear mask visit amazon store,2.321928094887362,"[(0, 0.02816617), (1, 0.8592486), (2, 0.028169848), (3, 0.028330747), (4, 0.027893374), (5, 0.028191252)]",1
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"Did you know #BYDCare masks are available on Amazon?

Click Here: https://amazon.com/bydcare?maas=maas_adg_53C151E9284DEA3BCE2A02C3073A0570_afap_abs;ref_=aa_maas…

#ppe #ppemask #pandemic #facemask #COVID19",,,,,,https://pbs.twimg.com/media/Etqbyq4VkAAKEjr?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1358569556663406594,"Feb 8, 2021",2021-02-08T00:13:17.000Z,4,1,26,"#BYDCare;_x000D_
#ppe;_x000D_
#ppemask;_x000D_
#pandemic;_x000D_
#facemask;_x000D_
#COVID19;",,,,,,,,mask amazon click,1.584962500721156,"[(0, 0.041673515), (1, 0.43010032), (2, 0.04207634), (3, 0.041961797), (4, 0.40232864), (5, 0.04185943)]",1
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,Great video about BYD’s innovative #technology,"Quote Tweet
FullyCharged.SHOW
@FullyChargedShw
·
Feb 6, 2021
Shenzhen is the home of @BYDCompany and a city that's fully focussed on electric. 

But how have they implemented the infrastructure to drive this incredible acceleration to electric?

Watch Elliot's full report here: https://buff.ly/39KfpQ5",,,,,,,https://twitter.com/i/statusnone,https://twitter.com/BYDCompany/status/1358509788657668096,"Feb 8, 2021",2021-02-07T20:15:48.000Z,4,2,35,#technology;,"Shenzhen is the home of @BYDCompany and a city that's fully focussed on electric. 

But how have they implemented the infrastructure to drive this incredible acceleration to electric?

Watch Elliot's full report here: https://buff.ly/39KfpQ5","blob:https://twitter.com/992176c5-bf02-4c66-b9c6-fc1b176cc67c""https://pbs.twimg.com/ext_tw_video_thumb/1358013576317972481/pu/img/Cnu2gcS4jCB-_zZi.jpg""",FullyCharged.SHOW,@FullyChargedShw,https://twitter.com/FullyChargedShw,2021-02-06 11:24:23,"Feb 6, 2021",video byd innovative,1.584962500721156,"[(0, 0.041729946), (1, 0.041820124), (2, 0.042021856), (3, 0.041870136), (4, 0.79077035), (5, 0.04178759)]",4
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,"BYD will build battery-electric buses for the Woods Hole, Martha’s Vineyard ; Nantucket Steamship Authority on #CapeCod in #Massachusetts.

Read More: https://en.byd.com/news-posts/massachusetts-agency-selects-byd-for-first-electric-bus-order/…

#transportation #environmental #sustainability #publictransport #climatechange #greentechnology",,,,,,https://pbs.twimg.com/media/EtbKHBLUUAErqKU?format=jpg&name=small；,,,https://twitter.com/BYDCompany/status/1357495276311769088,"Feb 5, 2021",2021-02-05T01:04:29.000Z,7,0,27,"#CapeCod;_x000D_
#Massachusetts;_x000D_
#transportation;_x000D_
#environmental;_x000D_
#sustainability;_x000D_
#publictransport;_x000D_
#climatechange;_x000D_
#greentechnology;",,,,,,,,byd build batteryelectric bus wood hole martha vineyard nantucket steamship authority read,3.584962500721156,"[(0, 0.012849033), (1, 0.012915186), (2, 0.9356048), (3, 0.012876588), (4, 0.0128882835), (5, 0.012866079)]",2
https://twitter.com/search?q=(from:BYDCompany)%20until:2022-11-30%20since:2021-01-01&src=typed_query&f=live,(from:BYDCompany) until:2022-11-30 since:2021-01-01,BYD,https://twitter.com/BYDCompany,@BYDCompany,Great video about BYD’s innovative #technology,"Quote Tweet
FullyCharged.SHOW
@FullyChargedShw
·
Feb 6, 2021
Shenzhen is the home of @BYDCompany and a city that's fully focussed on electric. 

But how have they implemented the infrastructure to drive this incredible acceleration to electric?

Watch Elliot's full report here: https://buff.ly/39KfpQ5
0:32
2,923 views",,,,,,,https://twitter.com/i/statusnone,https://twitter.com/BYDCompany/status/1358509788657668096,"Feb 8, 2021",2021-02-07T20:15:48.000Z,4,2,35,#technology;,"Shenzhen is the home of @BYDCompany and a city that's fully focussed on electric. 

But how have they implemented the infrastructure to drive this incredible acceleration to electric?

Watch Elliot's full report here: https://buff.ly/39KfpQ5","blob:https://twitter.com/992176c5-bf02-4c66-b9c6-fc1b176cc67c""",FullyCharged.SHOW,@FullyChargedShw,https://twitter.com/FullyChargedShw,2021-02-06 11:24:23,"Feb 6, 2021",video byd innovative,1.584962500721156,"[(0, 0.041729968), (1, 0.04182016), (2, 0.042028747), (3, 0.041870188), (4, 0.7907633), (5, 0.04178762)]",4
