内容,主题概率,主题类型
此行 安排 改进 地方 领队 服务 介绍 景点 下车 值得 缩减 原定 参观 时间 早上 巴士 确认 人数 天游 问候 团员 问个问题 皱眉 不耐烦 抱怨 安排 长途飞行 休息 换衣服 时间 一整天 全行 走路 最多 罗马 实在 累到 昏倒 自由 巴黎 前一晚 住宿 安排 机场 市区 一个多 小时 路程 酒店 出发 机场 导致 一半 团员 因怕 至好 酒店 一晚 酒店 安排 巴黎 市区,"[(8, 0.9858803)]",8
领队 负责 希望 下次 出行 遇上 领队,"[(0, 0.8888255), (1, 0.013896588), (2, 0.013895619), (3, 0.01390801), (4, 0.013896523), (5, 0.013894335), (6, 0.013894801), (7, 0.013892349), (8, 0.013896308)]",0
行程 紧凑 美中不足 隔音 效果 想象 隔壁 洗澡 清清楚楚 行程,"[(0, 0.91910857), (1, 0.010116215), (2, 0.010112386), (3, 0.010111775), (4, 0.010109161), (5, 0.010109262), (6, 0.010111869), (7, 0.010108791), (8, 0.01011196)]",0
携程 评价 行程 不错 三个 满意 第戎 游览 酒庄 第戎 团餐 试问 清蒸 胡萝卜 黑木耳 咸菜 算是 两个 猪食 团友 包括 购物 结束 山庄 酒店 室外 环境 酒店 硬件 颇显 阴森恐怖 想象 携程 产品 经理 钦定 酒店 游玩 锡耶纳 当晚 入住 佛罗伦萨 酒店 修道院 陈旧 程度 尚可 房间 闷热 异常 不知 何故 蚊子 特别 难受,"[(8, 0.9841163)]",8
行程 安排 领队 很好 安排 调整 活动 时间 司机 热情 唯一 缺点 酒店 早餐 内容 情况 限量 羊角 只能 携程 无关 酒店,"[(0, 0.96133035)]",0
每次 旅游 参加 携程 每次 满意 失望 意大利 法国 俩个 国家 歧视 中国 团队 酒店 机场 旁边 早餐 团队 面包 一杯 牛奶 旅友 参加 行程 二万 团费 待遇 奉劝 参加 欧洲游 朋友 三思 旅行 参加,"[(4, 0.97529453)]",4
回来 半个 评论 行程 安排 事先 一再 飞机 座位 无视 团餐 满意 提到 领队 五星,"[(4, 0.9444076)]",4
行程 安排 舒服 不紧不慢 唯一 很好 倒腾 两天,"[(0, 0.012352786), (1, 0.012349378), (2, 0.9012028), (3, 0.01234783), (4, 0.012349556), (5, 0.01235004), (6, 0.012348954), (7, 0.012348813), (8, 0.012349824)]",2
开心 出行 安排 领队 陈述 解决 非常感谢,"[(0, 0.013899347), (1, 0.88880855), (2, 0.013902109), (3, 0.013895503), (4, 0.013900016), (5, 0.013896552), (6, 0.013902185), (7, 0.013892479), (8, 0.01390321)]",1
领队 难免 照顾 机场 酒店 卫生条件 床单 发霉 第二天 领队 交涉 影响 睡觉 情绪 庄园 酒店 不错,"[(4, 0.95058763)]",4
返程 巧遇 机场 大雾 飞机 备降 武汉 领队 朱林 妥善 安排 协调 相关 住宿 应对 突发事件 欧洲 行程 期间 领队 朱林 事无巨细 妥善 安排 非常感谢,"[(0, 0.965786)]",0
不错 行程 安排 安排 时间 酒店 中国 星级 标准 算作 星级 酒店 安排 住宿 酒店 安排 一半 酒店 网络 免费 携程 酒店 沟通 吃饭 吃饱 老干妈,"[(2, 0.9670601)]",2
瑞士 映像 不错 服务 住宿 出色 意大利 老年人 教堂 没什么 特别 感觉 首站 顶级 教堂 无感 意大利 服务 饮食 意大利 服务 糟糕 阿姆斯特丹 罗马 航班 舒适 晕车 晕机 老年人 不适 行程 紧张 刚下 飞机 游览 耗体力 注意事项 欧洲 酒店 供应 热开水 两位 老年 游客 携带 水壶 转换 插座,"[(0, 0.9818432)]",0
导游 负责 感觉 瑞士 行程 时间 没什么 可买 无聊 米兰 几个 小时 实在 太短 期待 满意 特别 导游,"[(4, 0.9531806)]",4
先要 领队 小朱 回来 法航 希望 携程 协助 解决 飞机 延误 事情 希望 携程 不管不顾,"[(6, 0.944398)]",6
旅行 愉快 深度 旅游 景点 特棒 锡耶纳 当天 别墅 酒店 提供 团餐 最乐 团餐 中国 袁导 经验丰富 安排 下次 欧洲 国家 旅游 选择 携程 领队,"[(0, 0.96579033)]",0
想象 满分 导游 不行 申明 不负责任,"[(0, 0.87291723), (1, 0.01589744), (2, 0.015883027), (3, 0.015881583), (4, 0.015882269), (5, 0.015883766), (6, 0.015887868), (7, 0.015880713), (8, 0.015886089)]",0
本次 出行 顺利 转机 时间 入境 有惊无险,"[(0, 0.013899211), (1, 0.8888267), (2, 0.013898653), (3, 0.013896546), (4, 0.0138967335), (5, 0.0138950525), (6, 0.01389538), (7, 0.0138943), (8, 0.013897366)]",1
旅游 携程 自助 自助 比较满意 携程,"[(0, 0.01588095), (1, 0.015879733), (2, 0.015880687), (3, 0.015882516), (4, 0.015878238), (5, 0.015894951), (6, 0.8729441), (7, 0.015877984), (8, 0.015880855)]",6
行程 导演 工作 认真负责 自由度 较大 旅游 度假 之间,"[(0, 0.011119613), (1, 0.011121878), (2, 0.9110495), (3, 0.011118234), (4, 0.011118605), (5, 0.011117583), (6, 0.011119257), (7, 0.011114962), (8, 0.0111204125)]",2
领队 导游 行程 安排 耐心 旅行 愉快 希望 每次 旅行 领队 行程,"[(0, 0.93158877)]",0
行程 安排 导游 服务 建议 更换 第戎 假日酒店,"[(0, 0.012354667), (1, 0.012354984), (2, 0.0123546105), (3, 0.012351666), (4, 0.012352657), (5, 0.012350143), (6, 0.012352171), (7, 0.0123496065), (8, 0.9011795)]",8
旅行 安排 地方 领队 微调 显得 领队 专业 素质 出游 添色,"[(6, 0.9258846)]",6
行程 庄园 酒店 期待 安排 最差 房间 影响 旅行 心情 满意,"[(0, 0.92588264)]",0
出国 旅游 携程 常客 一年 几次 出国 旅游 计划 行程 结束 感觉 不错 实在 完美 行程 离不开 导游 领队 司机 游客 配合 情况 行程 行程 相比 好得多 评为 五星 满意 突出表现 领队 业务 专业 安排 领队 认真负责 全程 贯穿 游客 解决 景点 参观 游客 提醒 保护 一位 游客 提醒 行程 方向 领队 工作 能力 团队 整齐划一 差错 大巴 司机 游客 行李箱 积极主动 装车 卸车 行程 保障 全评 五星,"[(0, 0.98710823)]",0
行程 突发状况 幸亏 骆导 现场 解决 耽误 行程 团游 携程 依然 不二 游览 景点 讲解 到位 行程 安排 满意,"[(1, 0.95552075)]",1
奥地利 风景 确实 漂亮 匈牙利 捷克斯洛伐克 拉车 穿进 传出 浪费时间 去掉 保证 景点 时间 充裕 全包团 中式 团餐 过后 报含 中式 团餐 概率 好吃 全包团 额外 行程 中期 推荐 自费 行程 自费 行程 始发 选择 合适,"[(5, 0.97596055)]",5
旅行 归来 身体 倒时差 仿佛 留在 短短 十天 经历 第一次 第一次 碰到 行李 超重 细心 领队 胡导 第一次 碰到 填错 退税 单而 收集 一张 一张 填写 耐心 导游 傅导 第一次 碰到 走路 想尽办法 绕路 只为 下车 景点 捷克 司机 第一次 出门 好心 团友 雨披 第一次 碰到 落脚 城市 欧盟 峰会 第一次 第二天 落脚 城市 举办 国际 自行车 大赛 出行 体验 收获,"[(5, 0.26366073), (6, 0.7237812)]",6
团队 一共 欧洲游 大团 导游 领队 辛苦 服务 到位 行程 安排 酒店 相当于 国内 早餐 中餐 天天 建以 二次 觅食,"[(6, 0.9576365)]",6
行程 安排 车子 携程 导游 周到 安排 真的 用心 服务,"[(0, 0.010110298), (1, 0.010112571), (2, 0.91911924), (3, 0.010110081), (4, 0.010111157), (5, 0.0101094255), (6, 0.010109607), (7, 0.010106673), (8, 0.010110944)]",2
整体 感觉 领队 导游 专业 小孩 行程 调整 更好 布达佩斯 时间 拍照 萨尔茨堡,"[(1, 0.93646646)]",1
出行 导游 领队 团友 东欧 度过 愉快 假期 希望 携程 情况 调整 行程 选择 团队,"[(0, 0.9444032)]",0
领队 导游 驾驶员 三位 敬业 体现 携程 专业,"[(0, 0.012352426), (1, 0.012356218), (2, 0.0123513965), (3, 0.01235124), (4, 0.0123527), (5, 0.012351358), (6, 0.90118396), (7, 0.012348613), (8, 0.012352107)]",6
领队 曾队 全程 忙前忙后 旅游 领队,"[(0, 0.015883643), (1, 0.015881255), (2, 0.015881032), (3, 0.8729545), (4, 0.01588095), (5, 0.01587766), (6, 0.015882824), (7, 0.015875831), (8, 0.015882311)]",3
父母 行程 预订 相符 导游 领队 负责 讲解 全程无 购物点 回程 天气 原因 航班 延误 导游 很好 解决 信任 携程,"[(0, 0.30151638), (1, 0.6614199)]",1
餐食 特别 团餐 每次 几个 味道 一言难尽 饭点 食欲 餐馆 空调 桑拿 几口 出门 吹风 只能 酒店 泡面 团餐 特色 一顿 鱼餐 蜜蜂 围着 小朋友 手上 蜜蜂 蛰了 一顿 地上 河边 沙子 白色 小片 发现 白色 小片 好像 很小 虫子 翅膀 餐厅 水里 黑色 杂质,"[(1, 0.9806656)]",1
选择 产品 理由 携程 自营 自费 购物 行程 涵盖 东欧 几国 精华 事实上 令人 失望 参加 携程 自营 办签 食宿 交通 满意 领队 导游 熊怡竹 服务 更是 出色,"[(3, 0.9693242)]",3
行程 安排 描述 相符 导游 讲解 领队 服务 行程 安排 描述 相符 导游 讲解 领队 服务 行程 安排 描述 相符 导游 讲解 领队 服务 行程 安排 描述 相符 导游 讲解 领队 服务,"[(6, 0.9730499)]",6
爸妈 旅行团 看中 全包 地方 自费 金色 大厅 邮轮 金色 大厅 票面 收费 导游 司机 加班费 事先 自愿 参加 座位 最差 体验 邮轮 外面 很大 景色 一般般 浦江 游览 到此一游 建议 选择 四个 导游 实际上 大巴 上开 不发 不发 提早 解释 接受 团里 有人 只能 手机 车上 酒店 团餐 没什么 希望 改进 团餐 质量 住宿 小镇 差点 接受 地方 导游 领导 负责 游览 介绍 尽心 整体 行程 爸妈 满意 特地 表扬 领队 导游,"[(0, 0.98797977)]",0
台灣 上海 第一次 老公 度蜜月 本來 自由 但因為 時間 不及 老公 比較 行程 前一天 擔心 團體 素質 價格 反應 成本 反應 素質 整個 團隊 素質 超高 沒有 大聲 吵鬧 沒有 有人 小便宜 導遊 情況 發生 小潘 小張 知名 司機 氣氛 家族 出遊 整個 旅程 開心 天氣 超給 出來 景色 下次 還是 希望 同樣 導遊 領隊 服務 真的 不錯 回憶 經驗,"[(0, 0.985409)]",0
季节 欧洲 秋色 特别 金黄 布拉格 布达佩斯 哈尔 斯塔特 因斯布鲁克 缆车 雪山 罗滕堡 天鹅堡 美不胜收 唯一 布拉迪斯拉发 行程 去掉 减少 拉车 时间 旅行 舒适度 更好 喜欢 旅游 自由 携程 重点 评论 领队 赵文 负责 任的 领队 行程 自始至终 细致 周到 宾馆 领队 告诉 房间 有事 入住 巡视 房间 解决 碰到 游客 房间 窗户 折腾 房间 游客 早点 休息 同层 房间 换给 游客 换到 底层 自由 活动 时间 游客 东西 苦于 语言不通 希望 小赵 怨言 陪同 游客 商店 翻译 长途飞行 游客 喜欢 窗口 喜欢 走廊 希望 几户 家庭 坐在 小赵 提前 网上 值机 选位 正好 欧洲 更替 冬令 时间 城市 天色 渐暗 征求 游客 意见 城市 景观 放到 第二天 白天 天色 不好 时间 安排 原本 白天 逛街 旅游 感觉 退税 有求必应 不用说,"[(0, 0.9927084)]",0
碰到 金牌 导游 上海 特别 态度 讲解 一年 携程 旅行 两次 这位 导游 有史以来 导游 满意 携程 安排 三个 匈牙利 司机 糟糕 素质 特别 关键 开错 浪费 好多 旅行 时间 酒店 开去 很远 地方 行李箱 疲惫 冤枉路,"[(6, 0.97659224)]",6
本次 携程 感受 满意 体验 全程 安排 符合 出游 规则 全程 中餐 安排 井井有条 全程 景点 讲解 细致 详实 全程 车况 司机 服务到位 全程 领队 朱林 业务 熟练 服务周到 特别 表扬 领队 专业 敬业 耐心 周到 不愧为 金牌 领队 建议 住宿 有待 筛选 全程 二晚 酒店 符合 四星 酒店 游客 承受 特别 酒店 装修 软件 配备 油漆味 冲鼻 根本无法 入睡 希望 携程 部门 事先 四星 酒店 筛选 实地考察 酒店 软硬 设施 完全符合 国际标准 四星级 符合 游客 住宿 感受 希望 进一步 加以改进,"[(0, 0.9891514)]",0
领队 负责 飞机 延误 小时 体会 领队 重要性 签证 差点 夜宿 机场 领队 坚持不懈 航空公司 沟通 团队 休息 房间 地德 长时间 飞行 有个 短暂 睡眠 导游 随机应变 事情 顺利 走完 行程 热门 景点 告诉 照片 好看 有限 时间 意义 美图 行程 奥地利 匈牙利 景色 最为 迷人 印象 印象 不好 德国 第一 堵车 法兰克福 市中心 难民 乞讨者 第三 法兰克福机场 晚上 关闭 导致 飞机 延误 小时 旅行 顺利 下雨 天气 照片 自然 好看,"[(4, 0.98764175)]",4
满意 携程 安排 导游 领队 工作 真心 游客 着想 推销 景点 不必要 服务 特别 飞机故障 法兰克福机场 滞留 十几个 小时 领队 忙碌 奔波 照顾 希望 赔偿,"[(0, 0.9657825)]",0
第一次 携程 忐忑 体验 超级 超级 超级 导游 领队 满分,"[(0, 0.010108771), (1, 0.010106976), (2, 0.01010589), (3, 0.010105038), (4, 0.010104828), (5, 0.01010634), (6, 0.9191528), (7, 0.010104208), (8, 0.010105161)]",6
出游 刘导 负责 景点 介绍 专业 公司 建议 周日 商店 开门 建议 调整 人性化,"[(0, 0.9407099)]",0
爸爸妈妈 预定 旅行 爸妈 回来 特地 关照 携程网 导游 好评 车子 情况 余座 大巴 每人 一排 车外 车内 干净 司机 大哥 箱子 车子 导游 工作 认真仔细 考虑周到 行程 赶时间 景点 尽兴 爸妈 开心,"[(1, 0.1440226), (8, 0.83308434)]",8
一行 领队 导游 沈习俊 临时 大家庭 导游 家长 这位 家长 又称 出发 上海 空管 延误 三个 小时 三个 小时 耽误 转机 导游 合理安排 终于 顺利 到达 欧洲 欧洲人 英语 国家 语言 够用 领队 英语 德语 沟通 省力 欧洲 厕所 要钱 机器 收钱 机器 零钱 不收 导游 想到 硬币 细心 导游 知识 精通 各国 历史 参观 眼福 学到 知识 欧洲 退税 麻烦 事情 还好 烦心事 税单 导游 说实话 填写 一点 不到 沈习俊 导游 领队 一百个 带队 真的 行程 安排 三位 匈牙利 司机 头晕 第一位 第二位 整天 开车 接电话 错路 错路 脑子 五分钟 解决 错路 翻过 一座 山花 小时 目的地 真的 夸张,"[(1, 0.99119395)]",1
领队 一级 热情 爽快 做事 雷厉风行 突发事件 高效 工作 认真负责 团里 客人 负责 领队,"[(0, 0.9406972)]",0
领队 徐佳伟 服务 开心 领队 导游 司机 一辆 空调 大巴 温馨 天气,"[(8, 0.9315782)]",8
导游 领队 负责 耐心 时间 调整 行程 得以 充分利用 时间 愉快,"[(0, 0.35266632), (1, 0.58248186)]",1
携程 服务 回来 飞机 误点 小时 赔偿 事情 一拖再拖 回来 大半个 效率 实在 行程 携程,"[(3, 0.9444074)]",3
导游 领队 全程 服务 热情 行程 安排 大大的,"[(0, 0.9011599), (1, 0.012359189), (2, 0.012356619), (3, 0.012356533), (4, 0.012355661), (5, 0.012350838), (6, 0.012356206), (7, 0.0123502035), (8, 0.012354898)]",0
废话 不多 第一天 慕尼黑 机场 小时 布拉格 不合理 景色 导游 领队 满意 一路 携程 线路 整体 自由 活动 行程 导游 建议,"[(0, 0.9595632)]",0
父母 总体 比较满意 太差 简陋 导游 安排,"[(0, 0.013898073), (1, 0.013899205), (2, 0.013902557), (3, 0.013898739), (4, 0.013896734), (5, 0.013894936), (6, 0.88881534), (7, 0.013897676), (8, 0.013896729)]",6
领队 导游 不错 行程 安排 团餐 中餐厅 大部分 酒店 差评 全程 酒店 尚可 携程 多年 老客户 建议 携程 参团 不差 几个 可否 酒店 选择 稍微 提高 品质,"[(8, 0.96823096)]",8
天气 帮忙 就下 携程 行程 总体设计 宾馆 实在 两天 奥地利 酒店 招待所 满意 几个 酒店 市中心 挺远 导游 领队 总体 素质 导游 声音 业务 大巴 司机 敬业 每次 准点 接送 总能 掐准 时间 正好 到达 参加 携程 台湾 旅途 愉快 感觉 携程 退步,"[(6, 0.97978026)]",6
值得 行程 推荐 第一天 布拉格 行程,"[(0, 0.015883006), (1, 0.015878351), (2, 0.8729652), (3, 0.015879441), (4, 0.015880033), (5, 0.015878633), (6, 0.015878497), (7, 0.015878106), (8, 0.015878774)]",2
行程 地点 路线 安排 领队 负责 导游 知识 唯一 不好 匈牙利 司机 糟糕 种族歧视 很强 第一天 酒店 酒店 服务生 帮忙 行李 不用 帮忙 中国 第二天 车上 安置 装置 全程 恶臭 尿味 外面 农庄 施肥 导游 领队 交涉 始终 得不到 解决 一早 发脾气 英文 行程 导游 中文 行程 一点点 偏差 拒绝 开车 旅程 关门 老人家 手臂 行李箱 导致 行李 翻落 恶劣 司机 希望 再也 不好 经历 带给 顾客,"[(2, 0.98691916)]",2
行程 不错 想看 因斯布鲁克 停留 长时间 浪费 黄金屋 周边 纪念品 小店 所售 物品 千篇一律 第二天 罗滕堡 时间 太短 好多 精致 小店 行程 满意 领队 导游 服务 陆小姐 认真负责 郭导 热情 耐心 团餐 味道 不错 酒店 司机 高温 空调 电扇 房间 罗滕堡 游玩 结束 驱车 多分钟 连大 巴士 开不进 小镇 安排 实在 称不上 满意 司机 几天 开心 闹情绪 行程 嫌弃 客人 酒店 电梯 原因 迟到 车厢 时不时 散发 臭味 两天 心情 好像 好像 好些 玩笑 脸色,"[(0, 0.9882928)]",0
领队 地陪 优秀 服务 表示感谢 住宿 安排 欧洲 旅馆 安装 空调 现象 旅行社 国人 生活习惯 安排 住宿 势必 空调 在内 团餐 安排 对不起 全程 四星 称谓 团餐 真的 下咽 地陪 提前 统计 团餐 退餐 人数 有的放矢 做好 安排 程度 增加 工作量 游客 更好 感受,"[(5, 0.980233)]",5
黄瑛 领队 尽心 尽责 业务 熟练 法兰克福 转机 领队 负责 任的 解决 圆满解决 非常感谢 希望 机会 参加 领队,"[(1, 0.95318824)]",1
